,Date,Open,High,Low,Close,Adj Close,Volume
20214,2008-07-02,1285.819946,1292.170044,1261.51001,1261.52002,1261.52002,5276090000
20215,2008-07-03,1262.959961,1271.47998,1252.01001,1262.900024,1262.900024,3247590000
20216,2008-07-07,1262.900024,1273.949951,1240.680054,1252.310059,1252.310059,5265420000
20217,2008-07-08,1251.839966,1274.170044,1242.839966,1273.699951,1273.699951,6034110000
20218,2008-07-09,1273.380005,1277.359985,1244.569946,1244.689941,1244.689941,5181000000
20219,2008-07-10,1245.25,1257.650024,1236.76001,1253.390015,1253.390015,5840430000
20220,2008-07-11,1248.660034,1257.27002,1225.349976,1239.48999,1239.48999,6742200000
20221,2008-07-14,1241.609985,1253.5,1225.01001,1228.300049,1228.300049,5434860000
20222,2008-07-15,1226.829956,1234.349976,1200.439941,1214.910034,1214.910034,7363640000
20223,2008-07-16,1214.650024,1245.52002,1211.390015,1245.359985,1245.359985,6738630000
20224,2008-07-17,1246.310059,1262.310059,1241.48999,1260.319946,1260.319946,7365210000
20225,2008-07-18,1258.219971,1262.22998,1251.810059,1260.680054,1260.680054,5653280000
20226,2008-07-21,1261.819946,1267.73999,1255.699951,1260.0,1260.0,4630640000
20227,2008-07-22,1257.079956,1277.420044,1248.829956,1277.0,1277.0,6180230000
20228,2008-07-23,1278.869995,1291.170044,1276.060059,1282.189941,1282.189941,6705830000
